sample_id,label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width,contour_count,avg_contour_area,contour_solidity,contour_extent,contour_perimeter_ratio,hull_area_ratio,contour_complexity,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_range,width_variation,height_variation,char_count_estimate,canny_edge_density,sobel_edge_density,sobel_mean_magnitude,sobel_std_magnitude,edge_direction_ratio,high_freq_ratio,hole_count,avg_cc_area,cc_area_std,avg_eccentricity,avg_euler_number,stroke_density,hog_mean,hog_std,hog_max,hog_energy,hog_feature_count,fourier_energy,fourier_symmetry,fourier_complexity
NUM_226,NUMBER,0.00765625,1,1,0.1,0.4727272727272727,1,1,3,1,71.92080688476562,0.11643455177545547,0.00531498158857107,0.0,0.945,0.028333333333333335,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01171875,0.03328125,15.863282003347676,102.14692865711757,1.404036466729168,0.3054009974002838,3,6351.0,0.0,0.9871497085701344,-6.0,0.99234375,0.016017058723117723,0.07436727009785017,0.9999999987499999,14.999999986805072,2592,0,0,0
NUM_227,NUMBER,0.0184375,1,3,0.1,0.6457142857142857,1,1,7,2,142.0976104736328,0.31730255484580994,0.01016305099736852,0.0,0.86,0.045,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02484375,0.058125,29.744942168115855,134.18951259474582,1.015119085792103,0.3680697977542877,2,6282.0,0.0,0.9871579455097198,-16.0,0.9815625,0.02593621326053394,0.07919442710326154,0.4456222246118998,17.999999994985153,2592,0,0,0
NUM_228,NUMBER,0.01046875,1,2,0.1111111111111111,0.5288888888888889,1,1,4,2,66.15711212158203,0.33710041642189026,0.0058279118436410406,0.0,0.925,0.0275,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01171875,0.03859375,19.046859345926077,108.56241994381163,0.9798497790376794,0.33946722745895386,1,6333.0,0.0,0.9871436351637195,-11.0,0.98953125,0.018993133783938316,0.07623713249692361,0.9999999987499999,15.999999989930668,2592,0,0,0
NUM_229,NUMBER,0.01,1,1,0.09999999999999999,0.6130434782608696,1,1,4,2,78.01518249511719,0.4497007429599762,0.005364153941712021,0.0,0.92,0.03666666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01421875,0.040625,19.214702724889875,107.68604633003342,1.0978454772847246,0.35382261872291565,1,6336.0,0.0,0.9871899573018634,-12.0,0.99,0.01773979925531156,0.07397524285177678,0.9999999987499999,14.999999988494288,2592,0,0,0
NUM_230,NUMBER,0.0153125,1,2,0.1111111111111111,0.6031746031746031,1,1,7,2,109.34172058105469,0.33765140175819397,0.008282648353670043,0.0,0.875,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.020625,0.0571875,30.92244607985531,142.54947984274946,0.9245448593559358,0.36430880427360535,2,6302.0,0.0,0.9871548137283714,-16.0,0.9846875,0.024980438275586637,0.07950108267170485,0.4748366906912485,17.999999994736164,2592,0,0,0
NUM_231,NUMBER,0.015625,1,1,0.09999999999999999,0.5025641025641026,1,1,5,2,107.81575012207031,0.3017520308494568,0.00786734826379813,0.0,0.885,0.029166666666666664,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.018125,0.06234375,31.13844191101128,139.74954359622996,1.0727236362763772,0.3431937098503113,5,6300.0,0.0,0.9872113121146339,-14.0,0.984375,0.022244239223990252,0.08497789828257706,0.9999999987499999,19.999999980461684,2592,0,0,0
NUM_232,NUMBER,0.0203125,1,1,0.1,0.47555555555555556,1,1,9,2,153.51792907714844,0.4202929437160492,0.011753699822339684,0.0,0.87,0.030833333333333334,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0246875,0.06890625,38.28839656942645,158.20453711301184,1.1359322125888938,0.36476704478263855,2,6270.0,0.0,0.9871787722141426,-16.0,0.9796875,0.03010877785223591,0.09139322048447487,0.9671667502953702,23.999999987091506,2592,0,0,0
NUM_233,NUMBER,0.010625,1,1,0.09999999999999999,0.5620689655172414,1,1,6,2,95.86224365234375,0.27505478262901306,0.007723990552940305,0.0,0.91,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01828125,0.04625,22.555963850990835,116.4328443556748,1.2323619238036256,0.35064205527305603,3,6332.0,0.0,0.9871734913195644,-11.0,0.989375,0.01846935948590056,0.07885128235922685,0.9999999987499999,16.999999984980146,2592,0,0,0
NUM_234,NUMBER,0.0146875,1,3,0.1,0.6333333333333333,1,1,4,2,144.93101501464844,0.34582582116127014,0.007924451098381632,0.0,0.91,0.0325,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01859375,0.0534375,26.35488448293431,124.29529129814688,1.0643250098934283,0.34762945771217346,3,6306.0,0.0,0.987165806973939,-11.0,0.9853125,0.023175242639799747,0.08004594036977936,0.9482727256505451,17.999999991320486,2592,0,0,0
NUM_235,NUMBER,0.01328125,1,1,0.09999999999999999,0.509090909090909,1,1,6,2,138.7902374267578,0.37988021969795227,0.011595147473005638,0.0,0.905,0.0325,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.018125,0.05390625,28.554993279713017,135.56652373943777,1.1737729580652734,0.32995906472206116,6,6315.0,0.0,0.9872120280524224,-9.0,0.98671875,0.02016243603062084,0.08085740913613443,0.9999999987499999,17.999999985621315,2592,0,0,0
NUM_236,NUMBER,0.01625,1,1,0.09090909090909091,0.5982404692082112,1,1,7,2,128.81671142578125,0.27717679738998413,0.008971462517454447,0.0,0.88,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02375,0.05828125,28.421308701771437,129.6548874384557,1.0259477457724275,0.3576344847679138,4,6296.0,0.0,0.9871787105906294,-15.0,0.98375,0.025175905470411267,0.07943939970783848,0.5324237514023183,17.99999999417414,2592,0,0,0
NUM_237,NUMBER,0.01484375,1,2,0.1,0.4380952380952381,1,1,7,2,120.55402374267578,0.1632930487394333,0.009457324993749709,0.0,0.925,0.0275,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.020625,0.056875,26.44365773975107,124.6078316773986,1.5881164396512826,0.3372601866722107,4,6305.0,0.0,0.9871781932364959,-11.0,0.98515625,0.024184602760520483,0.09104153871634402,0.9999999987499999,22.99999998030154,2592,0,0,0
NUM_238,NUMBER,0.0125,1,1,0.1111111111111111,0.5682539682539682,1,1,6,1,92.45417785644531,0.32919490337371826,0.00794110041751715,0.0,0.88,0.034,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.016875,0.05359375,25.760209863565784,125.51957900178382,0.9089173149965637,0.3309899568557739,3,6320.0,0.0,0.987144080879562,-13.0,0.9875,0.025401092393316616,0.07936768200800123,0.5553991708705234,17.99999999391545,2592,0,0,0
NUM_239,NUMBER,0.016875,1,4,0.1,0.6057142857142858,1,1,8,2,148.890869140625,0.24819162487983704,0.010213661204207709,0.0,0.885,0.03875,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0225,0.05765625,27.379257628106206,124.41730185843844,1.2028286651906521,0.35731664299964905,3,6292.0,0.0,0.9871584213298885,-14.0,0.983125,0.025491252822312772,0.07933877029502352,0.48181924355351197,17.99999999464268,2592,0,0,0
NUM_240,NUMBER,0.0121875,1,1,0.09999999999999999,0.4358974358974359,1,1,5,3,90.30435180664062,0.36308056116104126,0.00736408815553319,0.0,0.885,0.03875,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.019375,0.05546875,26.77811818668155,130.52088390897492,0.8962738057101708,0.3371829092502594,4,6322.0,0.0,0.9872116495413293,-8.0,0.9878125,0.020383516904011665,0.08544332398737758,0.9999999987499999,19.999999981005963,2592,0,0,0
NUM_241,NUMBER,0.01265625,1,1,0.1111111111111111,0.6176470588235294,1,1,7,2,102.26959991455078,0.25367143750190735,0.008565101119493535,0.0,0.9,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02203125,0.0540625,26.692156264514377,127.315692940622,1.1353238963461028,0.35100606083869934,2,6319.0,0.0,0.9871521831756823,-12.0,0.98734375,0.023201492746611076,0.08003833566460268,0.6172740961564525,17.999999992706666,2592,0,0,0
NUM_242,NUMBER,0.01296875,1,1,0.08333333333333333,0.514367816091954,1,1,7,2,107.3177719116211,0.32879409193992615,0.009068299616716695,0.0,0.915,0.03333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0196875,0.0521875,24.16448168137168,116.87867245597315,1.3250372458686175,0.3546668291091919,2,6317.0,0.0,0.9871485095816892,-15.0,0.98703125,0.023830368514248173,0.07985335295247979,0.9987577638433364,17.999999991793054,2592,0,0,0
NUM_243,NUMBER,0.014375,1,1,0.11111111111111112,0.6129032258064516,1,1,7,2,113.90435791015625,0.5337509512901306,0.010468298915966533,0.0,0.89,0.03625,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.021875,0.0525,29.148496278784954,139.44601388955388,1.0277644289090277,0.35906103253364563,3,6308.0,0.0,0.9871789987992543,-15.0,0.985625,0.023355827629637338,0.0799934357168699,0.5773502689490632,17.99999999380482,2592,0,0,0
NUM_244,NUMBER,0.01046875,1,1,0.1111111111111111,0.6025641025641025,1,1,5,2,94.51290893554688,0.3763173520565033,0.007692169091651271,0.0,0.925,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.015625,0.04109375,20.30290635940288,112.18154981261989,1.7108040268555313,0.3259690999984741,4,6333.0,0.0,0.9871458630282378,-9.0,0.98953125,0.019681187905652663,0.07348256852477476,0.8192395735477693,14.999999993102145,2592,0,0,0
NUM_245,NUMBER,0.02015625,1,1,0.09090909090909091,0.5,1,1,8,3,190.0054168701172,0.24099524319171906,0.013356994042035738,0.0,0.865,0.0325,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0246875,0.0809375,38.154873125737424,149.97535641484197,1.3166288072606012,0.32625439763069153,8,6271.0,0.0,0.9872579104757941,-12.0,0.97984375,0.027301701430625137,0.09227066896538756,0.9999999987499999,23.999999982031934,2592,0,0,0
NUM_246,NUMBER,0.01546875,1,1,0.09999999999999999,0.4794871794871795,1,1,7,1,127.62957763671875,0.13695450127124786,0.010005613615242354,0.0,0.905,0.028999999999999998,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02265625,0.05921875,26.897661208381997,126.49576898663095,1.6220452711361815,0.3330093026161194,5,6301.0,0.0,0.987185142387421,-9.0,0.98453125,0.02171089134724786,0.08511572459685285,0.9999999987499999,19.99999998450828,2592,0,0,0
NUM_247,NUMBER,0.01859375,1,2,0.1,0.49038461538461536,1,1,14,2,139.09825134277344,0.30444666743278503,0.0121406853405426,0.0,0.84,0.034166666666666665,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.030625,0.08234375,40.114470195309366,158.11985139744357,1.0064413057421415,0.37269482016563416,6,6281.0,0.0,0.987175455797889,-24.0,0.98140625,0.03186162789420882,0.09079700393548375,0.69519847903615,23.999999990850277,2592,0,0,0
NUM_248,NUMBER,0.013125,1,1,0.08333333333333333,0.3888888888888889,1,1,6,2,108.04681396484375,0.36346808075904846,0.010041594095146529,0.0,0.9,0.026666666666666665,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02328125,0.05984375,26.859185746867283,125.93549099048798,1.38581001439043,0.34509149193763733,5,6316.0,0.0,0.9871534537350047,-11.0,0.986875,0.024696840865719043,0.08429777832001634,0.9999999987499999,19.999999988909394,2592,0,0,0
NUM_249,NUMBER,0.0078125,1,1,0.11111111111111112,0.46953405017921146,1,1,6,1,55.26206970214844,0.16747801005840302,0.00532367954830987,0.0,0.92,0.03666666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.018125,0.041875,18.221596577538374,101.94274885034953,0.8754313492624228,0.3617189824581146,2,6350.0,0.0,0.9871488979620432,-10.0,0.9921875,0.021162042111050633,0.0806015658355155,0.5773502689490632,17.999999992230155,2592,0,0,0
NUM_250,NUMBER,0.010625,1,2,0.1,0.5451612903225806,1,1,5,2,104.5893325805664,0.3085322976112366,0.00713893600025462,0.0,0.925,0.04,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02109375,0.048125,19.664444104945787,105.04715732966532,1.0450085315315627,0.33137819170951843,3,6332.0,0.0,0.9871535035002731,-7.0,0.989375,0.021831984082889718,0.08042268904037161,0.5822223916395892,17.999999992315793,2592,0,0,0
NUM_251,NUMBER,0.00796875,1,1,0.1,0.3032258064516129,1,1,2,3,50.83327102661133,0.2548500895500183,0.0044440497259841845,0.0,0.93,0.03333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0096875,0.03390625,16.202922044948085,101.84640245097192,0.8481802315837811,0.32396426796913147,3,6349.0,0.0,0.987187932520843,-5.0,0.99203125,0.017579252423232907,0.08145805252337796,0.9999999987499999,17.99999997982568,2592,0,0,0
NUM_252,NUMBER,0.0240625,1,2,0.09999999999999999,0.6255813953488372,1,1,7,3,182.12359619140625,0.3792337477207184,0.012718022251926196,0.0,0.86,0.038,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02703125,0.07203125,36.910242434688335,148.1112365028816,1.4161518750888642,0.34834909439086914,4,6246.0,0.0,0.9872378599664113,-12.0,0.9759375,0.02653064558452853,0.09038573796481549,0.9999999987499999,22.999999980437387,2592,0,0,0
NUM_253,NUMBER,0.0253125,1,1,0.1111111111111111,0.5272727272727272,1,1,9,2,166.6652374267578,0.1792314648628235,0.011600606086306336,0.0,0.81,0.04166666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0309375,0.0815625,46.42783544099182,174.37862855368542,0.8264039897611478,0.3750021755695343,5,6238.0,0.0,0.9871607992391679,-21.0,0.9746875,0.033630012930531826,0.09433920936042217,0.9999999987499999,25.99999998684933,2592,0,0,0
NUM_254,NUMBER,0.0175,1,1,0.09090909090909091,0.46723044397463004,1,1,7,2,149.21669006347656,0.2148371934890747,0.010269061508594482,0.0,0.88,0.034,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.021875,0.06828125,33.10651792703427,141.08661026386227,1.1145304665320028,0.33401036262512207,6,6288.0,0.0,0.9872405788321823,-10.0,0.9825,0.02756399179576545,0.09219265484895846,0.9999999987499999,23.999999980707614,2592,0,0,0
NUM_255,NUMBER,0.013125,1,1,0.1,0.5025,1,1,6,2,100.34730529785156,0.3162528872489929,0.009917748904362662,0.0,0.905,0.023571428571428573,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0228125,0.0640625,28.679480352911295,130.5939504980494,1.352268718370244,0.35381731390953064,7,6316.0,0.0,0.9871688204845248,-11.0,0.986875,0.022459241271803976,0.08934896078633466,0.9999999987499999,21.99999997697116,2592,0,0,0
NUM_256,NUMBER,0.0084375,1,1,0.09999999999999999,0.45357142857142857,1,1,3,3,64.41720581054688,0.11125683039426804,0.004740599247112491,0.0,0.935,0.03166666666666666,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01125,0.04265625,20.027536163748774,113.88742103590606,1.019976587117283,0.33113086223602295,5,6346.0,0.0,0.9871784883635342,-8.0,0.9915625,0.017814403130827997,0.07900182916113477,0.9999999987499999,16.99999998549552,2592,0,0,0
NUM_257,NUMBER,0.0115625,1,1,0.1111111111111111,0.38222222222222224,1,1,3,1,88.72364044189453,0.2374199479818344,0.006800248478169041,0.0,0.925,0.0475,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01125,0.02984375,17.98079357684558,112.62001847960633,1.014424629617157,0.34301435947418213,3,6326.0,0.0,0.9871545266985944,-2.0,0.9884375,0.016029348306099124,0.0769148847379659,0.9999999987499999,15.999999987558358,2592,0,0,0
NUM_258,NUMBER,0.010625,1,1,0.1,0.6363636363636364,1,1,3,2,92.19815063476562,0.37668377161026,0.005652390585250679,0.0,0.92,0.03666666666666667,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01390625,0.0378125,18.303868950435497,104.58220872330668,1.2187914194782103,0.32845407724380493,3,6332.0,0.0,0.9871832388562928,-10.0,0.989375,0.015670614192002955,0.07180296939674806,0.9999999987499999,13.999999988190094,2592,0,0,0
NUM_259,NUMBER,0.009375,1,1,0.09999999999999999,0.33076923076923076,1,1,4,1,62.6175422668457,0.15737704932689667,0.0050094455632091715,0.0,0.9,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0234375,0.0478125,23.016582414110268,119.24240566583043,0.7768971701280434,0.34288039803504944,3,6340.0,0.0,0.9871716430242643,-11.0,0.990625,0.01918013487162461,0.0857214780609987,0.9999999987499999,19.99999997910833,2592,0,0,0
NUM_260,NUMBER,0.0153125,1,1,0.09999999999999999,0.4823529411764706,1,1,10,2,122.12890625,0.1736852377653122,0.009326340223917463,0.0,0.875,0.030833333333333334,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.024375,0.0759375,33.18024646226719,135.55501187600262,1.0425528628196603,0.34663912653923035,7,6302.0,0.0,0.987212718250691,-17.0,0.9846875,0.02761230360190016,0.09217819667120641,0.9999999987499999,23.999999980559625,2592,0,0,0
NUM_261,NUMBER,0.00859375,1,1,0.1111111111111111,0.5694444444444444,1,1,4,2,53.5762939453125,0.2694465219974518,0.004508651906408115,0.0,0.93,0.03166666666666666,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01515625,0.03875,17.94166135017034,102.06111178110791,0.9338513965948672,0.3398105204105377,1,6345.0,0.0,0.9871409493232908,-10.0,0.99140625,0.01918909342517713,0.07867922637278546,0.9999999987499999,16.99999998390771,2592,0,0,0
NUM_262,NUMBER,0.01265625,1,1,0.08333333333333333,0.45689655172413796,1,1,5,1,92.09850311279297,0.32192549109458923,0.007646941122985509,0.0,0.91,0.03125,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0184375,0.05015625,24.78800512299962,123.5845426298214,1.3023629859811336,0.34263235330581665,2,6319.0,0.0,0.9871501428802559,-12.0,0.98734375,0.023530717375533503,0.07994216522450041,0.9987577638433364,17.999999991042344,2592,0,0,0
NUM_263,NUMBER,0.01109375,1,1,0.09999999999999999,0.4264705882352941,1,1,6,2,100.95965576171875,0.24250848591327667,0.00964425209668826,0.0,0.915,0.03125,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0228125,0.04890625,24.580312335522613,124.4872463165932,1.4987331068422862,0.34755343198776245,5,6329.0,0.0,0.9871880461780951,-8.0,0.98890625,0.01986506064118859,0.08093098173518785,0.9999999987499999,17.999999985627277,2592,0,0,0
NUM_264,NUMBER,0.01015625,1,1,0.125,0.51953125,1,1,6,1,77.18267822265625,0.2331411987543106,0.006689070895322023,0.0,0.93,0.0275,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.0125,0.03734375,17.331368004570425,102.85501595979727,1.277335916292115,0.3263619542121887,2,6335.0,0.0,0.9871480668127539,-6.0,0.98984375,0.020315019569454248,0.08081920823916122,0.9999999987499999,17.99999998980766,2592,0,0,0
NUM_265,NUMBER,0.0134375,1,2,0.11111111111111112,0.4910394265232975,1,1,4,1,130.75173950195312,0.2037968933582306,0.008152836620378322,0.0,0.895,0.04333333333333333,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.015625,0.04390625,24.642175554932255,132.3964054796047,1.1194033190708632,0.33168283104896545,4,6314.0,0.0,0.9871591079070663,-6.0,0.9865625,0.020497259641286333,0.0807731811151472,0.9999999987499999,17.999999989160866,2592,0,0,0
NUM_266,NUMBER,0.02203125,1,1,0.1,0.58,1,1,9,2,212.13531494140625,0.19928643107414246,0.014198207055605797,0.0,0.85,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02578125,0.0721875,39.85041931857415,160.68881130972935,1.2802618352005382,0.35098323225975037,3,6259.0,0.0,0.9871807300372339,-18.0,0.97796875,0.03153090695366446,0.09091238178341814,0.9999999987499999,23.999999988583184,2592,0,0,0
NUM_267,NUMBER,0.00609375,1,1,0.09999999999999999,0.3105263157894737,1,1,4,2,32.692447662353516,0.4150596857070923,0.003886376914552861,0.0,0.955,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.009375,0.02484375,13.167628316340986,93.38361641381584,0.8507667318338612,0.32861942052841187,3,6361.0,0.0,0.9871692092584352,-8.0,0.99390625,0.011157330725696605,0.0641820935123693,0.9999999987499999,10.999999989785607,2592,0,0,0
NUM_268,NUMBER,0.01453125,1,2,0.1,0.528125,1,1,6,1,141.78688049316406,0.2246495932340622,0.010513143189482765,0.0,0.9,0.03375,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01890625,0.050625,26.35854592161646,128.27530523018854,1.4427178901745281,0.3303428888320923,4,6307.0,0.0,0.9871591953377149,-10.0,0.98546875,0.023218757269081722,0.08003332901078439,0.6623213505975998,17.99999999280604,2592,0,0,0
NUM_269,NUMBER,0.01421875,1,1,0.07142857142857142,0.4122448979591837,1,1,6,3,139.35914611816406,0.37305352091789246,0.010655581095110916,0.0,0.9,0.03,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02296875,0.063125,29.582669855797217,132.56063478349412,1.587816615432358,0.3452850878238678,5,6309.0,0.0,0.987164050699624,-16.0,0.98578125,0.02486085455000926,0.079538558906174,0.5339884478205241,17.999999993217216,2592,0,0,0
NUM_270,NUMBER,0.01375,1,1,0.1111111111111111,0.6,1,1,7,2,119.890380859375,0.31193438172340393,0.009525078686701553,0.0,0.88,0.034,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01859375,0.05625,29.82008993833606,138.83437204478415,1.2097365464563683,0.3500242233276367,2,6312.0,0.0,0.9871474238672356,-12.0,0.98625,0.024819871012010847,0.07955135728054277,0.419239829099757,17.99999999425866,2592,0,0,0
NUM_271,NUMBER,0.0159375,1,1,0.09999999999999999,0.4137254901960784,1,1,8,3,109.21044158935547,0.28199782967567444,0.010075887074693207,0.0,0.855,0.034166666666666665,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.03109375,0.07109375,34.61766954208942,144.5529836443188,0.9480436081175634,0.37176668643951416,5,6298.0,0.0,0.9872037507006716,-22.0,0.9840625,0.028275264753731624,0.09197700068960453,0.9999999987499999,23.999999983125736,2592,0,0,0
NUM_272,NUMBER,0.019375,1,1,0.09090909090909091,0.5384615384615384,1,1,6,2,181.2771453857422,0.25648969411849976,0.012354756848463168,0.0,0.87,0.036000000000000004,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02359375,0.06671875,36.458595980381894,156.1393072840381,1.2987391191481388,0.3325684666633606,5,6276.0,0.0,0.9872551682860671,-9.0,0.980625,0.023622376115162817,0.08685525425465342,0.9999999987499999,20.999999982153696,2592,0,0,0
NUM_273,NUMBER,0.01453125,1,1,0.08333333333333333,0.5603448275862069,1,1,6,2,124.36583709716797,0.3737719655036926,0.009760541829094742,0.0,0.9,0.026666666666666665,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.018125,0.0528125,25.791931942996644,122.61296065933581,1.2581365797831625,0.3499932587146759,2,6307.0,0.0,0.9871519051745298,-12.0,0.98546875,0.024418880119092507,0.07967535839577547,0.7071067807446058,17.99999999305716,2592,0,0,0
NUM_274,NUMBER,0.0125,1,1,0.1,0.4742857142857143,1,1,7,2,95.22077941894531,0.21585780382156372,0.007836805056064402,0.0,0.9,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.025,0.055625,25.979595650512902,124.72348409516087,1.0899885397462312,0.34890100359916687,5,6320.0,0.0,0.9871874760203898,-15.0,0.9875,0.02019132774198713,0.08085019927751787,0.9999999987499999,17.999999986403004,2592,0,0,0
NUM_275,NUMBER,0.01984375,1,1,0.1,0.6,1,1,8,2,173.6719970703125,0.13645964860916138,0.010737056435016878,0.0,0.87,0.036000000000000004,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.02640625,0.07015625,32.712550639889706,134.75343791767486,1.2867578258154686,0.3663686513900757,5,6273.0,0.0,0.9871578539733105,-13.0,0.98015625,0.031250679882111776,0.09100908889978016,0.6435722609543091,23.999999990158315,2592,0,0,0
NUM_276,NUMBER,0.01265625,1,1,0.09999999999999999,0.5241379310344828,1,1,6,1,87.7719955444336,0.23634886741638184,0.006919039147773094,0.0,0.9,0.035,1,6169.0,1.0,0.96390625,0.07456638028853947,1.0,2.729549842619959,6.25,0.0,0.0,0.0,0.0,1,0.01671875,0.04578125,22.803707531232245,117.86795969571213,1.0699056982771404,0.3481682240962982,2,6319.0,0.0,0.987194638712129,-13.0,0.98734375,0.018491907208851077,0.07884599759508785,0.9999999987499999,16.999999983610046,2592,0,0,0
