sample_id,label,dark_frac,vert_strokes_count,horiz_strokes_count,aspect_ratio,compactness,num_contours,cc_count,col_peaks,row_peaks,vertical_intensity_variance,gap_depth_index,intensity_fluctuation_ratio,column_intensity_entropy,frequency_white,average_peak_width,contour_count,avg_contour_area,contour_solidity,contour_extent,contour_perimeter_ratio,hull_area_ratio,contour_complexity,aspect_ratio_mean,aspect_ratio_std,aspect_ratio_range,width_variation,height_variation,char_count_estimate,canny_edge_density,sobel_edge_density,sobel_mean_magnitude,sobel_std_magnitude,edge_direction_ratio,high_freq_ratio,hole_count,avg_cc_area,cc_area_std,avg_eccentricity,avg_euler_number,stroke_density,hog_mean,hog_std,hog_max,hog_energy,hog_feature_count,fourier_energy,fourier_symmetry,fourier_complexity
NUM_225,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_226,NUMBER,0.0,1,1,0.025,1.0,1,1,5,1,0.006328360643237829,0.33336159586906433,4.632128051378422e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.041875,0.15243028588685928,0.7461668767403512,0.9705881211072799,0.055916812064884316,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.01839699960709174,0.08349546048428765,0.762849788782333,19.99999998784871,2736,0,0,0
NUM_227,NUMBER,0.0,1,1,0.025,1.0,1,1,3,1,0.0031891334801912308,0.4444255828857422,2.3970588465698343e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02640625,0.08338144405723207,0.5436428375201228,0.8444442943210143,0.061154786567441485,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.012906579860118148,0.07035893161518975,0.5773502689490632,13.999999992856491,2736,0,0,0
NUM_228,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_229,NUMBER,0.0,1,1,0.025,1.0,1,1,5,1,0.0022772743832319975,0.32500189542770386,3.0150453173311666e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02734375,0.08814270800766394,0.5593351973772754,0.8944442854321271,0.05683425751400107,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.014305236250040132,0.07264858122264374,0.5773502689490632,14.999999993109792,2736,0,0,0
NUM_230,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_231,NUMBER,0.0,1,1,0.025,1.0,1,1,4,2,0.0031620704103261232,0.25001779198646545,3.2724623607085926e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0365625,0.11483903870309614,0.6299301510403743,0.8145160239334164,0.06979474028897176,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.01653859340211349,0.0838833502106063,0.9999999987499999,19.999999983058203,2736,0,0,0
NUM_232,NUMBER,0.0,1,1,0.025,1.0,1,1,1,1,4.600175452651456e-05,-0.00022937179705523794,2.885167610819374e-06,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.003125,0.009988380981143212,0.18681603851215647,0.666665777778963,0.018091862023140393,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0038275350694925237,0.04667260897766807,0.9999999987499999,5.999999992749999,2736,0,0,0
NUM_233,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_234,NUMBER,0.0,1,1,0.025,1.0,1,1,3,1,0.00048401710228063166,0.8749618530273438,1.572339287003081e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.013125,0.04496514294342964,0.40370550642773867,1.099999560000176,0.03440260911004749,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.008348279123335613,0.06285518330342085,0.9999999987499999,10.999999989522344,2736,0,0,0
NUM_235,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.0009433456580154598,0.47618213295936584,2.2561247769078908e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0225,0.0759774388116488,0.5188713027250805,0.9999997777778271,0.04687290474006847,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.014806369144487635,0.0797478450891427,0.9999999987499999,17.999999986822566,2736,0,0,0
NUM_236,NUMBER,0.0,1,1,0.025,1.0,1,1,2,1,0.0017718120943754911,0.33337855339050293,2.1151313980651386e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.01625,0.05746514294342964,0.460106245715586,1.3636358677687752,0.03998501975548748,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.00936027181292138,0.0655618045794573,0.9999999987499999,11.999999988634706,2736,0,0,0
NUM_237,NUMBER,0.0,1,1,0.025,1.0,1,1,1,1,4.2351868614787236e-05,-0.00034882301508156426,4.387694925189418e-06,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.003125,0.008169417382415922,0.16181242418192704,0.999998000004,0.02099495512810732,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.005546158409626009,0.05378863013676156,0.9999999987499999,7.999999991537179,2736,0,0,0
NUM_238,NUMBER,0.0,1,1,0.025,1.0,1,1,1,1,4.2351868614787236e-05,-0.0003378240911825465,4.24934466927833e-06,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.003125,0.008169417382415922,0.161812424181927,0.999998000004,0.025213677017343145,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0047164057632434085,0.05386772800502136,0.9999999987499999,7.999999987850475,2736,0,0,0
NUM_239,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_240,NUMBER,0.0,1,1,0.025,1.0,1,1,5,1,0.0024061487056314945,0.5833107233047485,3.912319419912039e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0325,0.11294224333039725,0.6361949777163425,1.3111108780247327,0.046686567753208265,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.017333337181030035,0.0837227384740496,0.9999999987499999,19.99999998620385,2736,0,0,0
NUM_241,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_242,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_243,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_244,NUMBER,0.0,1,1,0.025,1.0,1,1,2,2,0.0008987928740680218,1.0,1.4424449832929514e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.01515625,0.046816149494571586,0.4081154838357666,0.6785712346939329,0.04468996818767592,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.009518627040513032,0.06827047475313745,0.9999999987499999,12.99999998755413,2736,0,0,0
NUM_245,NUMBER,0.0,1,1,0.025,1.0,1,1,1,1,0.0008240992319770157,1.0,8.61488183643255e-06,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0125,0.041732909896396005,0.38504332773284006,1.1052626925209714,0.035557842549651365,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.007824762295207585,0.06576274022253131,0.9999999987499999,11.99999998432802,2736,0,0,0
NUM_246,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.0019412885885685682,0.6249904632568359,3.5894390902527855e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.029375,0.09292311812373878,0.5723768811877028,1.1964283435374583,0.057898604645869906,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.01721132593507831,0.07926359583623355,0.5773502689490632,17.99999999155185,2736,0,0,0
NUM_247,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_248,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_249,NUMBER,0.0,1,1,0.025,1.0,1,1,4,2,0.0019340079743415117,0.8095154762268066,3.0152417272508537e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02828125,0.08762116021729291,0.5543667849737892,0.812499864583356,0.057032469529836094,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.016563323311928654,0.0860296164707124,0.9999999987499999,20.999999980142448,2736,0,0,0
NUM_250,NUMBER,0.0,1,1,0.025,1.0,1,1,2,2,0.0001921753864735365,1.0,1.0005770866579537e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.008125,0.023015735260274974,0.2796788800221228,0.9999993333337778,0.036919384696463976,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0076403823705168,0.06578441657534587,0.9999999987499999,11.999999985350474,2736,0,0,0
NUM_251,NUMBER,0.0,1,1,0.025,1.0,1,1,5,3,0.0020811394788324833,0.4772638976573944,4.070742788264813e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0409375,0.12953440218428064,0.6676232759953484,1.0583331922222412,0.07785863295586148,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0190205059479388,0.08335563490198558,0.9999999987499999,19.9999999889489,2736,0,0,0
NUM_252,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.002248099772259593,0.5238178372383118,2.5268097263640192e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.028125,0.10046548136811083,0.6061408145418635,0.8367345572678273,0.053471815301418694,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.016595867036632708,0.07939473887940365,0.7085139611109852,17.999999989070304,2736,0,0,0
NUM_253,NUMBER,0.0,1,1,0.025,1.0,1,1,4,2,0.0009645988466218114,0.7083418369293213,2.5494955276048535e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02578125,0.07968969220111162,0.5243086428401615,1.0065787354571083,0.061710752860213436,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.012436583608030611,0.07044352666218956,0.9999999987499999,13.999999989380658,2736,0,0,0
NUM_254,NUMBER,0.0,1,1,0.025,1.0,1,1,3,2,0.0022906071972101927,0.1818055659532547,2.8327439841592657e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02578125,0.07894150604936447,0.5226310731507056,0.9999997948718369,0.06337050650889811,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.015363214152331427,0.07731378880758565,0.7071067807446058,16.99999999036023,2736,0,0,0
NUM_255,NUMBER,0.0,1,1,0.025,1.0,1,1,6,3,0.000329846196109429,0.4666748046875,2.4864216637147817e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02109375,0.05725856260961156,0.4233455527200932,0.9999997217392078,0.04887749305839279,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.016473719030365444,0.08604681964571848,0.9999999987499999,20.999999981786445,2736,0,0,0
NUM_256,NUMBER,0.0,1,1,0.025,1.0,1,1,5,1,0.0014203352620825171,0.5357049703598022,3.0430738869483786e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0278125,0.0858079600355649,0.546133677769953,1.0476188480726003,0.05430639883271121,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.019884968575021204,0.08532307200848993,0.9999999987499999,20.999999988246994,2736,0,0,0
NUM_257,NUMBER,0.0,1,1,0.025,1.0,1,1,3,2,0.0036713252775371075,0.590916633605957,3.894361074404504e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.029375,0.10368609539628768,0.6137989847022166,1.349999730000054,0.04575446203094588,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.012633216822169068,0.07295791915931932,0.9999999987499999,14.999999986273023,2736,0,0,0
NUM_258,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_259,NUMBER,0.0,1,1,0.025,1.0,1,1,2,1,0.002608401235193014,0.33337855339050293,2.632615712503699e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0225,0.08120933343400123,0.5485481238352795,0.9999997777778271,0.036982932930419564,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.01157296181292506,0.07059054905368366,0.6546536720003334,13.999999990414306,2736,0,0,0
NUM_260,NUMBER,0.0,1,1,0.025,1.0,1,1,5,3,0.0001706628390820697,0.800040602684021,2.019504539825228e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0153125,0.03868276535720418,0.3396743199953737,0.9999995844157571,0.045273706766358335,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.013155117809783299,0.07771996630063376,0.9999999987499999,16.99999998348349,2736,0,0,0
NUM_261,NUMBER,0.0,1,1,0.025,1.0,1,1,4,2,0.000581929343752563,0.6666666865348816,2.561083498753713e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.016875,0.04972068654862363,0.4123443383012958,1.399999440000224,0.04761428285511719,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.01424777260736995,0.08210630556671242,0.9999999987499999,18.999999982602397,2736,0,0,0
NUM_262,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.004061098210513592,0.7777928709983826,3.8589919210316715e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.03453125,0.10538969620447983,0.6032354531473821,0.9090907768595233,0.06503249353939099,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.018740567670806237,0.08558171367583861,0.5773502689490632,20.999999988580107,2736,0,0,0
NUM_263,NUMBER,0.0,1,1,0.025,1.0,1,1,3,1,0.0020781788043677807,0.4444255828857422,1.8924886724941212e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0171875,0.05398144080336362,0.43756257158124595,0.999999692307787,0.045717371014300054,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0112099948906128,0.06527098072418434,0.5773502689490632,11.999999994155104,2736,0,0,0
NUM_264,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_265,NUMBER,0.0,1,1,0.025,1.0,1,1,4,3,0.00312526011839509,0.4317916929721832,3.2576305439396094e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.03109375,0.09623017085235597,0.573467308761124,1.4276312783934149,0.06777213434396406,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.015051213785543393,0.07497609070162409,0.7071067807446058,15.999999991633377,2736,0,0,0
NUM_266,NUMBER,0.0,1,1,0.025,1.0,1,1,5,1,0.0011663255281746387,0.687495231628418,3.930561601123134e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0253125,0.07794507839353748,0.5209842269725883,1.5333329244445535,0.04940324243884213,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.014647680934027081,0.08423411989949013,0.9999999987499999,19.99999997679572,2736,0,0,0
NUM_267,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_268,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_269,NUMBER,0.0,1,1,0.025,1.0,1,1,3,2,0.00022340108989737928,0.4166836142539978,1.601388944127771e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.01125,0.028618559161336186,0.29653158022633797,0.9999994285717551,0.036130146957626764,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.009659480194747765,0.06825068810573912,0.7071067807446058,12.999999989700356,2736,0,0,0
NUM_270,NUMBER,0.0,1,1,0.025,1.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0,0.0,0.0,0.0,2736,0,0,0
NUM_271,NUMBER,0.0,1,1,0.025,1.0,1,1,5,2,0.003990548197180033,0.43181946873664856,4.6321668985680904e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.045,0.14098978508753784,0.6956089997268364,1.1011234635357647,0.0814397790962666,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.018457617988519488,0.08564318378384095,0.9999999987499999,20.99999998345171,2736,0,0,0
NUM_272,NUMBER,0.0,1,1,0.025,1.0,1,1,4,2,0.0008622738532721996,0.4285465180873871,2.3078833952101577e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.02,0.06744190490571605,0.4903586335149901,0.9999997500000625,0.03629223802604725,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.012983214651726062,0.072896448977839,0.9999999987499999,14.999999988838768,2736,0,0,0
NUM_273,NUMBER,0.0,1,1,0.025,1.0,1,1,6,2,0.0015374829526990652,0.44997328519821167,3.605851042642892e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.029375,0.08953868869134031,0.5551871965629568,1.2564099986851283,0.059517661298837184,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.0205032194406342,0.08729578260464625,0.9999999987499999,21.999999987616427,2736,0,0,0
NUM_274,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.001402089954353869,0.5833107233047485,2.5268190548936546e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0228125,0.06763020460821068,0.48067780833386875,1.0624997343750664,0.06361412754405099,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.013434130319418192,0.07281469824232012,0.5879447315911063,14.9999999923621,2736,0,0,0
NUM_275,NUMBER,0.0,1,1,0.025,1.0,1,1,2,2,0.0007874664734117687,0.2500190734863281,1.4293556554995717e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0109375,0.03249215879788021,0.3338326820679086,1.2857135510208277,0.03889700756046369,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.006298765858745931,0.05370569946350974,0.7071067807446058,7.999999994585455,2736,0,0,0
NUM_276,NUMBER,0.0,1,1,0.025,1.0,1,1,3,1,0.000909180089365691,0.4999999701976776,2.038162023670215e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.01625,0.05746514294342964,0.460106245715586,1.1666662777779075,0.03385044835641409,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.014113564807089156,0.07515823641408877,0.7268437884395986,15.999999989235748,2736,0,0,0
NUM_277,NUMBER,0.0,1,1,0.025,1.0,1,1,3,2,0.005166979040950537,0.4000244140625,3.243027049002085e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.036875,0.13274520576461515,0.6945348877821114,0.9344261069605105,0.06073165570063885,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.016449643733293915,0.08390083870488543,0.9999999987499999,19.999999983221915,2736,0,0,0
NUM_278,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.0005604772595688701,0.6666666865348816,2.1246217665107963e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.01625,0.054953523924572846,0.4438244137136571,1.3636358677687752,0.038969476959067446,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.014007591307289492,0.08214762213313272,0.9999999987499999,18.99999997788099,2736,0,0,0
NUM_279,NUMBER,0.0,1,1,0.025,1.0,1,1,3,2,0.0037496439181268215,0.7272777557373047,3.930328387449427e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.04375,0.15019872968918802,0.7262508806189184,1.0289853879437232,0.05431205796204804,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.018070535712728927,0.08572569234942305,0.9999999987499999,20.999999981509323,2736,0,0,0
NUM_280,NUMBER,0.0,1,1,0.025,1.0,1,1,4,1,0.0017964597791433334,0.3333333432674408,2.947906052970453e-05,0.0,0.0,0.0,1,6201.0,1.0,0.96890625,0.06386066763425254,1.0,2.0124207027817014,4.0,0.0,0.0,0.0,0.0,1,0.0,0.025,0.08670967185868243,0.5590003871252324,1.424242078971617,0.0472032574074935,1,6400.0,0.0,0.9682647481574022,1.0,1.0,0.01519019438189461,0.07734796883935309,0.6288064027183584,16.999999990521452,2736,0,0,0
